GLCpts,G6PDH2r,GND,PGI,PFK,TKT1,TKT2,TALA,GAPD,ENO,PYK,PDH,CS,ICDHyr,AKGDH,FUM,MDH,ME1,ICL,T,MSE_GR_01,MSE_GR_02
1.0,0.2162244999920632,0.2162244999920632,0.7797126304806434,0.9678489073516002,0.06852923646028403,0.06137462231709936,0.06852923646028403,1.8752406492819775,1.8455916111706083,0.2669568479655801,0.47332874795281266,0.4844561142132771,0.29963484899872705,0.14729061229208565,0.09767151463999127,-0.09903699803642722,0.20386805020747883,0.18482126521455003,0.04827070965603183,0.21212056791103967,0.16552265702167895
1.0,0.2165201183987891,0.2165201183987891,0.7794390784026449,0.9678502360167015,0.06864703283753072,0.061531276961031625,0.06864703283753072,1.8754282508943163,1.8459402431623417,0.2670726735622082,0.47275094233900733,0.48408810999827245,0.29920654472262154,0.1468200828978487,0.09689796562822742,-0.099871481967311,0.20418765060068797,0.18488156527565092,0.0488302208687788,0.21238393890042664,0.1657658349361357
1.0,0.21681466643345496,0.21681466643345496,0.7791662192367225,0.967850934815031,0.06876414302120719,0.06168658071356817,0.06876414302120719,1.8756113146540467,1.8462815827642185,0.2671843702605152,0.4721866450703327,0.48372774637124005,0.2987858201086388,0.14635815715786568,0.09613931145926677,-0.10069219170895058,0.20450344969380596,0.18494192626260128,0.04939621743878321,0.21264254517000641,0.16600457416207237
1.0,0.2171080755142313,0.2171080755142313,0.7788941289145628,0.9678510337082785,0.06888055056479864,0.06184053007111391,0.06888055056479864,1.8757899587297104,1.8466158017808119,0.2672920581682402,0.47163550744244903,0.4833748503982066,0.2983725282788817,0.14590465785641116,0.09539522307066904,-0.10149938768377517,0.20481548531743668,0.18500232211932494,0.04996877453854884,0.212896483880184,0.1662389658362422
1.0,0.21740028070630257,0.21740028070630257,0.7786228795718424,0.9678505614507903,0.06899624010743483,0.061993122353338856,0.06899624010743483,1.875964298142091,1.846943067781627,0.26739585426605084,0.47109719010624035,0.48302925304438465,0.29796652508830296,0.145459411507096,0.09466537910608488,-0.1022933250897267,0.20512379538796857,0.1850627279560817,0.0505479682119124,0.21314585019618468,0.16646909921851832
1.0,0.21769122058134577,0.21769122058134577,0.7783525396911473,0.9678495456361346,0.06911119732914289,0.062144355662654985,0.06911119732914289,1.8761344448421602,1.8472635441965481,0.26749587247278467,0.47057136283160356,0.4826907891041918,0.29756766909687576,0.14502224829184562,0.09394946575271323,-0.1030742539877138,0.2054284178780396,0.18512312000731604,0.05113387538414326,0.21339073731670055,0.16669506171862178
1.0,0.2179808370816517,0.2179808370816517,0.7780831742402724,0.9678480127419651,0.06922540890766712,0.062294228845299365,0.06922540890766712,1.8763005077877628,1.8475773904101944,0.26759222371047514,0.47005770427529125,0.48235929713095843,0.2971758215401415,0.14459300199925498,0.09324717658003565,-0.10384241938946547,0.20572939078866884,0.18518347559081705,0.05172657387216019,0.21363123650324467,0.1669169389235453
1.0,0.2182690753887788,0.2182690753887788,0.7778148448060056,0.9678459881732364,0.06933886247681374,0.06244274145397071,0.06933886247681374,1.8764625930190024,1.8478847618550882,0.26768501596906324,0.46955590175290857,0.48203461936647285,0.2967908462983114,0.14417150996247724,0.0925582123800143,-0.1045980613456062,0.2060267521229812,0.18524377306816148,0.05232614239486662,0.21386743711010298,0.16713481462556543
1.0,0.2185558837966275,0.2185558837966275,0.777547609723501,0.9678434963038198,0.06945154658627907,0.06258989371196882,0.06945154658627907,1.8766208037323,1.848185810103579,0.2677743543707019,0.46906565101514974,0.48171660167049907,0.2964126098640851,0.14375761299678963,0.09188228100892223,-0.1053414150337894,0.20632053986145624,0.18530399180641388,0.052932660583605615,0.21409942661478162,0.16734877085074623
1.0,0.2188412135888245,0.2188412135888245,0.7772815242013492,0.9678405605165775,0.06956345066291919,0.06273568647878618,0.06956345066291919,1.8767752403530857,1.8484806829584517,0.26786034123357005,0.4685866560283377,0.481405093450393,0.2960409813093378,0.14335115533697068,0.09121909723095271,-0.10607271084673979,0.20661079193863308,0.18536411214105522,0.05354620899273608,0.21432729064885706,0.16755888788784334
1.0,0.21912501892030253,0.21912501892030253,0.7770166404424533,0.9678372032419391,0.06967456497341967,0.06288012121710199,0.06967456497341967,1.8769260006071216,1.8487695245421598,0.2679430761351222,0.46811862875932087,0.4810999475909301,0.2956758322508195,0.14295198457461003,0.09056838256374161,-0.10679217448006847,0.20689754622120624,0.18542411534011063,0.05416686911033152,0.21455111302913923,0.16776524431752424
